window_start,window_end,lookahead_start,lookahead_end,churned,contract_start_date,contract_id,merchant_name,web_access_enabled,api_access_enabled,csv_export_enabled,renewals_in_lookahead,user_count,metric_bundle_count,mfa_enabled,api_calls_per_month,logins_in_window,renewal_revenue_in_window,new_business_revenue_in_window,upsell_revenue_in_window,contract_age,AvgUniqueUsers,SessionCount,PageviewCount,SavedReportCount,CompareGroupCount,supportTicketCount,PageviewSlope,SessionSlope,ScheduledReportSlope,SavedReportSlope,CompareGroupSlope,minTicketSentiment,maxTicketOpenTime,avgTicketSentiment
2018-05-31,2018-11-30,2018-11-30,2019-02-28,0.0,2018-01-01,CNT000228,Merchant 000228,True,False,True,1,1940,351,1,0,0,0.00,0.00,0.00,333,132.252,554.1373,9090.6081,0.0,241.9582,0.0,-938.4733,-103.2839,0.0,0.0,187.8795,,,
2018-09-30,2019-03-30,2019-03-30,2019-06-30,0.0,2017-12-01,CNT000896,Merchant 000896,True,True,True,0,1623,325,1,0,17,340638.69,0.00,185086.71,484,193.873,2377.0245,33922.703,0.0,471.8376,0.0,4381.883,498.5587,0.0,0.0,290.0448,,,
2018-04-30,2018-10-30,2018-10-30,2019-01-30,0.0,2018-03-01,CNT000245,Merchant 000245,True,True,True,0,4095,417,1,0,0,0.00,0.00,0.00,243,70.676,3418.3901,35676.3935,0.0,23.5955,0.0,-4357.3536,-718.7579,0.0,0.0,25.8726,,,
2017-11-30,2018-05-30,2018-05-30,2018-08-30,0.0,2017-09-01,CNT000582,Merchant 000582,True,True,True,0,4926,439,1,0,0,0.00,0.00,0.00,271,1338.3157,4437.1832,54880.3291,0.0,389.0016,0.0,-2830.295,579.6242,0.0,0.0,284.1995,,,
2018-10-31,2019-04-30,2019-04-30,2019-07-30,0.0,2015-07-01,CNT000991,Merchant 000991,True,True,True,1,981,168,1,0,0,0.00,0.00,0.00,1399,117.5064,1828.052,29620.172,0.0,21.5254,0.0,2050.1844,285.2377,0.0,0.0,21.0247,,,
2017-12-31,2018-06-30,2018-06-30,2018-09-30,0.0,2017-08-01,CNT000774,Merchant 000774,True,True,True,0,252704,456,1,0,0,0.00,0.00,0.00,333,227.067,3618.9058,55534.1191,0.0,406.2118,0.0,-8692.9498,-404.0967,0.0,0.0,352.8347,,,
2018-06-30,2018-12-30,2018-12-30,2019-03-30,1.0,2018-01-01,CNT000182,Merchant 000182,True,False,True,1,1516,318,1,0,0,0.00,0.00,0.00,363,126.3436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2019-03-31,2019-09-30,2019-09-30,2019-12-30,0.0,2016-09-01,CNT000534,Merchant 000534,True,True,True,0,13886,463,1,58384808,0,0.00,0.00,0.00,1124,4288.5213,77955.5511,844901.9956,148.1444,3754.6058,35.8008,5910.1843,-1267.6239,13.4276,112.396,2898.15,0.765,33.0,0.8504
2018-06-30,2018-12-30,2018-12-30,2019-03-30,0.0,2013-08-01,CNT000602,Merchant 000602,True,True,True,0,4583,554,1,31161365,18,4179386.70,0.00,0.00,1977,662.2352,10860.3986,155201.944,22.8364,225.1357,20.0594,25622.0107,886.895,0.0,21.6262,178.3042,0.9403,7.0,0.9403
2018-02-28,2018-08-28,2018-08-28,2018-11-28,0.0,2014-01-01,CNT000397,Merchant 000397,True,True,True,0,305,159,1,0,0,0.00,0.00,0.00,1700,238.1609,4669.194,104692.946,0.0,51.0444,17.4279,-6463.9961,-506.3371,0.0,0.0,55.6207,0.8048,109.0,0.8048
2019-05-31,2019-11-30,2019-11-30,2020-02-29,0.0,2016-06-30,CNT000052,Merchant 000052,True,True,True,0,1756,336,1,0,16,546238.74,0.00,0.00,1248,1470.2719,5596.3673,58250.6843,10.4985,495.9827,0.0,4892.2343,108.4777,0.0,9.9248,434.1524,,,
2017-12-31,2018-06-30,2018-06-30,2018-09-30,0.0,2016-06-15,CNT000624,Merchant 000624,True,True,True,0,792,318,1,2685622,17,1070863.98,0.00,99083.59,745,689.1889,33511.678,575824.7406,0.0,2497.641,20.2506,-26494.0353,-638.3575,0.0,0.0,2531.5376,0.8226,1.0,0.8226
2018-12-31,2019-06-30,2019-06-30,2019-09-30,0.0,2016-06-30,CNT000052,Merchant 000052,True,True,True,1,1577,300,1,0,19,0.00,0.00,299677.11,1095,1266.5042,7501.2646,87215.7713,0.0,177.0121,18.4192,-9251.2533,-792.4504,0.0,0.0,164.7966,0.999,1.0,0.999
2017-11-30,2018-05-30,2018-05-30,2018-08-30,0.0,2015-12-01,CNT000551,Merchant 000551,True,True,True,0,269087,275,1,0,17,597164.12,0.00,0.00,911,114.1505,1814.2689,39889.0035,0.0,215.0774,0.0,-2214.3842,68.3894,0.0,0.0,211.71,,,
2018-01-31,2018-07-31,2018-07-31,2018-10-31,0.0,2015-12-21,CNT000559,Merchant 000559,True,False,True,0,530,431,1,0,0,0.00,0.00,0.00,953,190.0218,4622.8156,21316.1659,119.85,267.2866,0.0,1574.6621,1014.7572,165.1787,95.3984,161.8793,,,
2018-12-31,2019-06-30,2019-06-30,2019-09-30,0.0,2016-11-10,CNT000090,Merchant 000090,True,True,True,0,263,225,1,0,0,0.00,0.00,0.00,962,263.6875,124.8599,2244.3404,0.0,0.0,0.0,371.1227,33.8762,0.0,0.0,0.0,,,
2018-07-31,2019-01-31,2019-01-31,2019-04-30,0.0,2014-03-01,CNT000640,Merchant 000640,True,True,True,0,251989,411,1,0,15,5520022.43,0.00,0.00,1797,3066.5107,27871.049,431315.1851,149.8262,2093.2856,21.1146,-66072.0241,1303.5412,68.0779,152.9724,1438.4628,0.0,3.0,0.0
2018-07-31,2019-01-31,2019-01-31,2019-04-30,0.0,2018-07-01,CNT000265,Merchant 000265,True,False,True,0,142,199,1,0,0,0.00,0.00,0.00,214,41.9172,1029.0654,39851.8665,0.0,62.2887,0.0,-7554.6959,-161.4202,0.0,0.0,25.5151,,,
2018-12-31,2019-06-30,2019-06-30,2019-09-30,1.0,2016-09-01,CNT000827,Merchant 000827,True,True,True,1,930,273,1,0,0,0.00,0.00,0.00,1032,207.3025,1756.6285,16359.2077,0.0,0.0,18.0245,645.5101,127.8423,0.0,0.0,0.0,0.75,0.0,0.75
2018-10-31,2019-04-30,2019-04-30,2019-07-30,0.0,2017-07-01,CNT000967,Merchant 000967,True,True,True,0,1709,308,1,2676799,19,0.00,0.00,294136.19,668,592.5963,14654.6008,166358.2011,17.9724,165.8694,18.3703,-30984.2465,-579.1331,0.0,0.0,144.4619,0.9409,13.0,0.9409
2018-03-31,2018-09-30,2018-09-30,2018-12-30,0.0,2017-09-01,CNT000582,Merchant 000582,True,True,True,0,4863,485,1,0,0,0.00,0.00,0.00,394,1746.2218,3529.2357,29651.9679,0.0,435.9797,0.0,-2038.8767,-143.9031,0.0,0.0,312.147,,,
2017-11-30,2018-05-30,2018-05-30,2018-08-30,0.0,2017-11-16,CNT000022,Merchant 000022,True,True,True,0,1980,420,1,0,16,0.00,0.00,0.00,195,124.0976,2281.5231,35451.8974,0.0,157.6494,0.0,-1106.3592,306.3358,0.0,0.0,89.0456,,,
2019-01-31,2019-07-31,2019-07-31,2019-10-31,0.0,2015-11-15,CNT001046,Merchant 001046,True,False,True,0,1646,398,1,0,0,0.00,0.00,0.00,1354,505.4531,2571.7227,46500.1541,0.0,104.8428,0.0,1346.9908,-28.3659,0.0,0.0,96.269,,,
2018-08-31,2019-02-28,2019-02-28,2019-05-28,1.0,2014-02-01,CNT000639,Merchant 000639,True,True,True,2,309828,271,1,0,0,0.00,0.00,0.00,1853,258.2071,3199.0586,73780.2996,21.5556,254.1757,0.0,3836.1321,259.0503,0.0,19.3951,318.7166,,,
2018-05-31,2018-11-30,2018-11-30,2019-02-28,0.0,2018-04-01,CNT000985,Merchant 000985,True,False,True,0,304,386,1,0,0,0.00,0.00,0.00,243,184.1831,529.7095,4664.6172,0.0,92.6236,0.0,-260.6261,-48.8742,0.0,0.0,25.9397,,,
2017-12-31,2018-06-30,2018-06-30,2018-09-30,0.0,2014-12-01,CNT000789,Merchant 000789,True,True,True,0,873,431,1,0,0,0.00,0.00,0.00,1307,2312.5028,51646.1955,1023828.1,0.0,2514.6329,0.0,23925.2624,-301.6067,0.0,0.0,2606.797,,,
2019-04-30,2019-10-30,2019-10-30,2020-01-30,0.0,2019-02-01,CNT000791,Merchant 000791,True,False,True,0,146,417,1,0,0,0.00,0.00,0.00,271,103.6215,5828.312,132332.9086,133.3936,960.3821,0.0,-4711.2385,-213.6417,74.5737,130.271,696.5368,,,
2018-03-31,2018-09-30,2018-09-30,2018-12-30,0.0,2017-12-04,CNT000217,Merchant 000217,True,True,True,1,2035,302,1,0,0,0.00,0.00,0.00,300,85.8831,124.2302,66.3002,0.0,0.0,0.0,0.0,-71.4889,0.0,0.0,0.0,,,
2019-03-31,2019-09-30,2019-09-30,2019-12-30,0.0,2017-12-15,CNT000175,Merchant 000175,True,True,True,1,1858,636,1,0,16,0.00,0.00,443070.08,654,246.0385,502.8281,7589.8724,0.0,64.0391,0.0,4497.4468,169.3663,0.0,0.0,72.0529,,,
2018-12-31,2019-06-30,2019-06-30,2019-09-30,0.0,2016-11-01,CNT000054,Merchant 000054,True,False,True,0,1082,419,1,0,0,0.00,0.00,0.00,971,750.4786,7982.8738,121604.0699,29.7428,636.4166,0.0,2543.0179,-354.9591,0.0,16.9873,484.2042,,,
2018-04-30,2018-10-30,2018-10-30,2019-01-30,0.0,2017-06-01,CNT000535,Merchant 000535,True,True,True,0,5089,384,1,0,19,720397.83,0.00,0.00,516,315.5182,2486.7055,32175.0852,0.0,262.9926,0.0,-52.7799,-83.0762,0.0,0.0,225.1228,,,
2019-04-30,2019-10-30,2019-10-30,2020-01-30,0.0,2014-07-01,CNT000619,Merchant 000619,True,True,True,0,4219,494,0,0,19,1755129.06,0.00,0.00,1947,2662.7791,60976.5605,1139373.4,132.0423,3525.7549,18.8107,44398.7639,-1795.7611,17.4617,44.7262,3516.0592,0.4939,0.0,0.4939
2019-01-31,2019-07-31,2019-07-31,2019-10-31,0.0,2018-10-01,CNT000300,Merchant 000300,True,False,True,0,1875,427,1,0,0,0.00,0.00,0.00,303,407.9045,37072.1675,595149.6073,0.0,240.4623,0.0,33115.5152,3365.6668,0.0,0.0,182.9084,,,
2018-12-31,2019-06-30,2019-06-30,2019-09-30,0.0,2013-07-01,CNT000560,Merchant 000560,True,True,True,0,7467,416,1,535689073,30,6762438.06,0.00,2011278.49,2190,6225.7999,122162.9141,2091525.1,247.333,5051.7941,161.8845,70056.0479,525.9895,125.5898,254.2509,5187.9968,0.5766,23.0,0.8039055555555555
2017-11-30,2018-05-30,2018-05-30,2018-08-30,0.0,2014-09-01,CNT000407,Merchant 000407,False,False,False,0,0,0,1,0,0,0.00,0.00,0.00,1367,1276.6905,510.1368,7923.7454,0.0,0.0,0.0,-4250.1651,48.4805,0.0,0.0,167.4847,,,
2018-12-31,2019-06-30,2019-06-30,2019-09-30,0.0,2012-05-01,CNT000395,Merchant 000395,True,True,True,1,1892,483,1,567088481,0,0.00,0.00,0.00,2616,1575.6812,20671.947,324099.2925,240.1785,1710.2904,366.9183,-77583.7852,-4004.6427,0.0,247.4156,1145.8759,-0.2071,162.0,0.6198266666666666
2018-10-31,2019-04-30,2019-04-30,2019-07-30,0.0,2012-11-01,CNT000468,Merchant 000468,True,True,True,0,2838,497,1,0,16,842134.64,0.00,0.00,2371,1581.4127,26506.2533,229126.7856,10.6973,895.246,53.3593,-9474.0576,-654.9828,0.0,0.0,473.871,0.9624,42.0,0.98345
2018-01-31,2018-07-31,2018-07-31,2018-10-31,0.0,2013-02-01,CNT000467,Merchant 000467,True,True,True,0,305384,257,1,0,17,932389.34,0.00,0.00,2006,564.1587,4451.3456,73690.9763,0.0,276.6852,0.0,3582.4566,623.1884,0.0,0.0,193.9317,,,
2018-09-30,2019-03-30,2019-03-30,2019-06-30,1.0,2018-04-02,CNT000740,Merchant 000740,True,False,True,1,797,208,1,0,0,0.00,0.00,0.00,362,611.5283,35573.8165,399873.9955,11.3224,201.8008,0.0,-70584.5997,-5431.2482,16.6827,10.3749,159.8772,,,
2017-12-31,2018-06-30,2018-06-30,2018-09-30,0.0,2016-11-01,CNT000093,Merchant 000093,True,True,True,0,279441,291,1,0,0,0.00,0.00,0.00,606,171.4781,1375.5015,18813.0982,0.0,107.2661,0.0,5617.4898,255.225,0.0,0.0,77.1506,,,
2018-05-31,2018-11-30,2018-11-30,2019-02-28,0.0,2013-05-01,CNT000440,Merchant 000440,True,True,True,0,258,507,1,0,0,0.00,0.00,0.00,2039,92.9739,521.4734,14344.2284,0.0,0.0,88.0205,-450.0122,-45.3048,0.0,0.0,0.0,0.8126,164.0,0.8657124999999999
2018-05-31,2018-11-30,2018-11-30,2019-02-28,0.0,2018-01-01,CNT000879,Merchant 000879,True,True,True,2,4428,460,1,4861238,0,0.00,0.00,0.00,333,127.9957,5902.7799,80874.3953,0.0,24.2236,0.0,-5684.9187,-1299.8399,0.0,0.0,24.9719,,,
2018-11-30,2019-05-30,2019-05-30,2019-08-30,0.0,2014-03-01,CNT000645,Merchant 000645,True,True,True,0,275,199,1,0,0,0.00,0.00,0.00,1916,69.0858,3533.5881,25936.5712,37.8038,25.3466,40.6189,2537.2242,-54.3531,0.0,37.8037,22.3738,0.9895,112.0,0.99095
2018-11-30,2019-05-30,2019-05-30,2019-08-30,0.0,2016-12-31,CNT000531,Merchant 000531,True,True,True,0,948,238,1,0,18,355397.57,0.00,0.00,880,294.6126,4880.6423,20116.4844,9.9341,22.942,0.0,88.2584,358.0513,0.0,8.7151,22.568,,,
2018-11-30,2019-05-30,2019-05-30,2019-08-30,0.0,2014-12-01,CNT000786,Merchant 000786,True,True,True,0,337399,498,1,7274884,0,0.00,0.00,0.00,1641,627.7548,2375.2348,28768.3255,0.0,194.4292,0.0,199.4791,170.264,0.0,0.0,159.3127,,,
2018-08-31,2019-02-28,2019-02-28,2019-05-28,0.0,2012-11-01,CNT000373,Merchant 000373,True,True,True,0,19177,435,1,38898107,38,9992621.47,0.00,2588831.16,2310,16981.1865,70799.5045,1260236.3,112.8431,2533.962,196.1805,-86191.04,195.4191,14.2369,124.8057,2679.6149,-0.4389,35.0,0.50189375
2018-04-30,2018-10-30,2018-10-30,2019-01-30,0.0,2014-03-01,CNT000612,Merchant 000612,True,True,True,0,29663,508,1,21042804,0,0.00,0.00,0.00,1704,2959.8005,13129.9153,159262.2786,50.6684,1382.3461,83.6591,2865.1394,-77.17,0.0,52.5265,1126.8196,0.9878,175.0,0.99265
2018-12-31,2019-06-30,2019-06-30,2019-09-30,0.0,2018-12-17,CNT000324,Merchant 000324,True,False,True,0,1994,389,1,0,0,0.00,0.00,0.00,195,143.3863,1224.897,28588.1685,0.0,145.0267,0.0,2940.0785,79.8799,0.0,0.0,117.6366,,,
2019-01-31,2019-07-31,2019-07-31,2019-10-31,0.0,2019-01-01,CNT000098,Merchant 000098,False,False,True,0,802,317,1,0,0,0.00,0.00,0.00,211,382.5171,8034.0141,78299.0018,41.4145,991.2036,17.5672,3047.6164,474.0441,54.2992,41.9466,768.4794,-0.3834,0.0,-0.3834
2018-02-28,2018-08-28,2018-08-28,2018-11-28,1.0,2016-10-17,CNT000699,Merchant 000699,True,True,True,1,324524,272,1,0,0,0.00,0.00,0.00,680,291.8977,2183.9239,17419.2357,63.734,164.7131,0.0,235.537,-85.9349,0.0,67.9303,171.5669,,,
2019-01-31,2019-07-31,2019-07-31,2019-10-31,0.0,2016-03-01,CNT000800,Merchant 000800,True,True,True,0,1502,300,1,0,35,554867.55,0.00,1290015.31,1247,915.1701,4622.693,46873.1454,105.743,923.9234,0.0,12711.0404,187.0933,0.0,96.5727,1073.3849,,,
2018-03-31,2018-09-30,2018-09-30,2018-12-30,0.0,2018-03-26,CNT000862,Merchant 000862,True,True,True,0,4521,451,1,0,0,0.00,0.00,0.00,188,295.2754,6250.1489,64958.7123,9.5995,661.7438,0.0,202.1861,785.5917,14.3285,10.9901,414.9178,,,
2019-02-28,2019-08-28,2019-08-28,2019-11-28,0.0,2014-07-01,CNT000769,Merchant 000769,True,True,True,0,12330,458,1,13068834,17,14125489.60,0.00,6275864.00,1884,8019.6115,441000.1532,7963129.4,888.0908,9922.8396,209.3088,482152.7538,17378.9502,247.137,870.6364,8957.1686,0.2263,78.0,0.78376
2019-05-31,2019-11-30,2019-11-30,2020-02-29,0.0,2018-07-02,CNT000947,Merchant 000947,True,True,True,0,825,218,1,0,15,722898.27,0.00,0.00,516,596.3319,6872.9722,85947.507,26.9371,221.8597,0.0,2381.1375,14.0269,16.0918,31.4932,193.1847,,,
2018-12-31,2019-06-30,2019-06-30,2019-09-30,0.0,2016-04-25,CNT000658,Merchant 000658,True,True,True,0,5076,365,1,579261575,0,0.00,0.00,0.00,1161,114.7039,10198.7682,154944.9561,22.0598,261.9761,181.3896,10848.6645,564.4994,13.4845,19.6624,235.2456,0.965,141.0,0.9734625
2017-11-30,2018-05-30,2018-05-30,2018-08-30,0.0,2012-11-01,CNT000434,Merchant 000434,True,True,True,0,4676,405,1,7915964,0,0.00,0.00,0.00,2036,4247.1866,15154.8496,160120.1168,274.4698,1947.8123,0.0,-4591.6598,2094.0409,80.5187,120.7668,1639.464,,,
2018-12-31,2019-06-30,2019-06-30,2019-09-30,0.0,2018-12-10,CNT000002,Merchant 000002,True,True,True,0,669,465,1,0,0,0.00,0.00,0.00,202,85.1639,2364.1757,18929.6446,38.9716,171.4064,37.0323,3875.0646,51.8514,41.2799,40.9594,162.0523,0.2263,10.0,0.2263
2019-03-31,2019-09-30,2019-09-30,2019-12-30,0.0,2013-01-01,CNT000425,Merchant 000425,True,True,True,0,3960,543,1,0,0,0.00,0.00,0.00,2463,2065.2623,22865.2177,391904.0087,20.4865,396.2858,0.0,-46523.4211,-2552.8559,0.0,10.5765,463.2316,,,
2019-01-31,2019-07-31,2019-07-31,2019-10-31,0.0,2018-01-01,CNT000218,Merchant 000218,True,True,True,0,916,482,1,0,0,0.00,0.00,0.00,576,72.1589,3002.2543,24617.0195,0.0,112.9677,0.0,-3318.5535,-455.6261,0.0,0.0,53.5628,,,
2018-01-31,2018-07-31,2018-07-31,2018-10-31,0.0,2017-12-01,CNT000898,Merchant 000898,True,True,True,0,1014,463,1,2970608,17,0.00,0.00,509254.99,242,193.3526,1463.5303,43504.5899,8.7248,170.389,19.2544,2240.708,0.0,15.0025,11.1129,220.1019,0.9901,0.0,0.9901
2018-07-31,2019-01-31,2019-01-31,2019-04-30,0.0,2017-09-25,CNT000801,Merchant 000801,True,True,True,0,308031,496,1,0,47,859190.75,0.00,315771.40,493,384.8407,10480.9009,90961.4032,0.0,337.1401,0.0,-13892.8241,-646.9212,0.0,0.0,211.3215,,,
2018-10-31,2019-04-30,2019-04-30,2019-07-30,0.0,2017-07-01,CNT000084,Merchant 000084,True,True,True,0,133,274,1,0,0,0.00,0.00,0.00,668,114.5938,178.8019,489.3601,0.0,24.5327,0.0,0.0,-17.1144,0.0,0.0,24.657,,,
2018-04-30,2018-10-30,2018-10-30,2019-01-30,0.0,2014-09-01,CNT000810,Merchant 000810,True,False,True,0,297,394,1,0,0,0.00,0.00,0.00,1520,20.28,2214.0486,17737.0241,0.0,0.0,44.2862,-481.4415,44.3949,0.0,0.0,0.0,0.4003,90.0,0.69665
2019-03-31,2019-09-30,2019-09-30,2019-12-30,0.0,2015-12-01,CNT000630,Merchant 000630,True,True,True,0,2444,447,1,766246,0,0.00,0.00,0.00,1399,880.8919,1436.6897,12446.309,0.0,22.4005,0.0,-433.3602,-296.2819,0.0,0.0,24.5441,,,
2018-07-31,2019-01-31,2019-01-31,2019-04-30,0.0,2014-07-01,CNT000600,Merchant 000600,True,False,True,0,151,431,1,0,0,0.00,0.00,0.00,1675,18.5553,502.7482,4761.5434,0.0,0.0,0.0,-1025.4091,-58.8951,0.0,0.0,0.0,,,
2019-04-30,2019-10-30,2019-10-30,2020-01-30,0.0,2016-06-30,CNT000874,Merchant 000874,True,True,True,0,4352,399,1,0,16,1566624.77,0.00,382665.98,1217,872.1513,3806.6929,57005.7761,120.6191,436.5588,0.0,-7853.0944,-92.4253,14.3825,70.8882,199.7684,,,
2018-04-30,2018-10-30,2018-10-30,2019-01-30,0.0,2014-02-01,CNT000629,Merchant 000629,True,True,True,0,166,278,1,0,0,0.00,0.00,0.00,1732,5058.641,35840.0281,492604.3231,146.8422,1457.9869,69.5334,-1972.0471,310.7853,88.1249,158.4288,1466.1282,-0.1027,8.0,0.7851833333333333
2018-07-31,2019-01-31,2019-01-31,2019-04-30,0.0,2016-05-01,CNT000029,Merchant 000029,True,True,True,1,856,252,1,0,0,0.00,0.00,0.00,1005,139.2144,94.771,1631.2626,0.0,0.0,0.0,-870.3559,0.0,0.0,0.0,0.0,,,
2019-02-28,2019-08-28,2019-08-28,2019-11-28,1.0,2018-10-01,CNT000311,Merchant 000311,True,False,True,1,1687,293,1,0,0,0.00,0.00,0.00,331,74.4386,12.8289,52.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-06-30,2018-12-30,2018-12-30,2019-03-30,0.0,2014-03-01,CNT000612,Merchant 000612,True,True,True,0,32068,404,1,24822330,0,0.00,0.00,0.00,1765,2531.5011,9088.7476,127552.2564,47.4236,687.0581,61.5884,-24752.7654,-1539.4654,0.0,11.428,584.0177,0.9878,2.0,0.9925
2018-11-30,2019-05-30,2019-05-30,2019-08-30,0.0,2015-03-01,CNT000903,Merchant 000903,True,False,True,0,784,223,1,0,0,0.00,0.00,0.00,1551,890.4405,13032.8889,140424.759,400.8326,442.5772,0.0,13339.1727,226.8542,530.385,416.687,408.561,,,
2019-05-31,2019-11-30,2019-11-30,2020-02-29,0.0,2013-02-01,CNT000413,Merchant 000413,True,False,True,0,1523,339,1,2264088,0,0.00,0.00,0.00,2493,2191.1762,10758.0813,106166.6189,45.4013,145.7445,0.0,969.8414,395.135,34.5244,40.077,100.3571,,,
2019-04-30,2019-10-30,2019-10-30,2020-01-30,0.0,2019-01-03,CNT000797,Merchant 000797,True,False,True,1,1729,434,1,0,19,0.00,0.00,541577.07,300,930.7099,15516.563,276893.2566,79.5559,1399.9727,40.4003,59740.0555,1789.4738,42.5863,61.8995,1264.8417,0.5106,1.0,0.722
2018-08-31,2019-02-28,2019-02-28,2019-05-28,1.0,2016-03-28,CNT001041,Merchant 001041,True,True,True,1,1662,343,1,0,0,0.00,0.00,0.00,1067,1197.1137,1318.4391,8777.0733,53.9938,209.2859,0.0,-824.5395,-98.8559,30.643,47.8439,204.6755,,,
2019-02-28,2019-08-28,2019-08-28,2019-11-28,0.0,2016-06-01,CNT000034,Merchant 000034,True,False,True,0,922,667,1,0,18,1441472.95,0.00,50646.02,1183,1360.5588,6242.5802,49137.8506,0.0,284.5029,0.0,-5463.6523,-833.4572,0.0,0.0,250.0679,,,
2018-10-31,2019-04-30,2019-04-30,2019-07-30,1.0,2018-05-22,CNT000114,Merchant 000114,True,True,True,1,939,251,1,0,0,0.00,0.00,0.00,343,38.4152,17.0183,541.3293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-11-30,2019-05-30,2019-05-30,2019-08-30,0.0,2018-03-22,CNT000983,Merchant 000983,True,True,True,0,793,201,1,0,18,1953614.32,0.00,291701.55,434,339.2789,2425.6327,30669.2665,96.5068,850.8657,45.5556,5117.1341,83.3384,0.0,103.9274,682.8132,0.7768,33.0,0.8738
2018-10-31,2019-04-30,2019-04-30,2019-07-30,0.0,2015-12-21,CNT000559,Merchant 000559,True,False,True,0,511,493,1,0,19,3346201.23,0.00,164718.59,1226,468.3723,7733.0668,49667.8704,22.1288,554.7306,0.0,-11319.2567,-1058.5234,0.0,16.9843,345.6929,,,
2019-01-31,2019-07-31,2019-07-31,2019-10-31,0.0,2014-07-01,CNT000769,Merchant 000769,True,True,True,0,11341,487,1,13539071,16,11434329.58,0.00,5188154.50,1856,7345.5819,366285.9675,6561199.4,631.5545,10742.982,275.5549,649718.2599,30263.1285,212.6511,448.941,9799.51,0.2263,78.0,0.8104166666666667
2019-04-30,2019-10-30,2019-10-30,2020-01-30,0.0,2017-02-01,CNT000099,Merchant 000099,True,True,True,0,262871,312,1,0,0,0.00,0.00,0.00,1001,71.8409,101.6886,4300.7184,0.0,0.0,0.0,2706.552,45.0396,0.0,0.0,0.0,,,
2018-07-31,2019-01-31,2019-01-31,2019-04-30,1.0,2017-04-01,CNT000542,Merchant 000542,True,True,True,1,271233,307,1,0,0,0.00,0.00,0.00,670,546.2106,7486.7745,170238.3873,9.2598,84.563,20.281,-54220.2141,-1493.7365,0.0,0.0,91.4445,0.8562,0.0,0.8562
2018-02-28,2018-08-28,2018-08-28,2018-11-28,0.0,2017-05-01,CNT001012,Merchant 001012,True,False,True,0,1762,275,1,0,19,668542.60,0.00,19707.55,484,412.9764,12115.4847,253943.4523,8.4866,112.2936,0.0,-7981.3091,-907.4037,0.0,11.3558,137.1516,,,
2018-07-31,2019-01-31,2019-01-31,2019-04-30,0.0,2016-09-13,CNT000724,Merchant 000724,True,True,True,0,270,256,1,4944305,19,4755381.35,0.00,11602.13,870,136.6954,9609.5005,32926.3162,9.1991,47.1918,17.2061,-149.5385,-199.375,0.0,10.3046,50.6244,0.9888,1.0,0.9888
2018-09-30,2019-03-30,2019-03-30,2019-06-30,0.0,2015-10-01,CNT000555,Merchant 000555,True,False,True,0,4365,437,1,0,19,1492993.93,0.00,0.00,1276,1109.9772,1643.8264,21928.3772,0.0,118.6199,0.0,6898.8228,608.638,0.0,0.0,99.4347,,,
2018-01-31,2018-07-31,2018-07-31,2018-10-31,1.0,2017-10-01,CNT000167,Merchant 000167,True,True,False,1,280782,295,1,0,0,0.00,0.00,0.00,303,252.1936,17155.5924,240037.2402,0.0,217.135,0.0,-18215.1172,-1403.0728,0.0,0.0,202.035,,,
2018-07-31,2019-01-31,2019-01-31,2019-04-30,0.0,2013-10-01,CNT000385,Merchant 000385,True,True,True,0,261855,505,1,793972524,0,0.00,0.00,0.00,1948,14916.3818,118454.2931,2160707.0,325.5042,2124.2107,20.1893,-145683.4937,-262.1998,0.0,332.8975,2392.0922,0.6767,102.0,0.6767
2018-12-31,2019-06-30,2019-06-30,2019-09-30,0.0,2018-09-04,CNT000113,Merchant 000113,True,False,True,0,4144,416,1,0,0,0.00,0.00,0.00,299,652.8079,6722.2556,94549.7797,91.5273,291.0657,0.0,3076.463,-269.7642,0.0,69.0923,216.9653,,,
2018-04-30,2018-10-30,2018-10-30,2019-01-30,0.0,2015-10-01,CNT000555,Merchant 000555,True,False,True,0,4141,411,1,0,17,1890055.11,0.00,0.00,1125,1155.8584,1883.0088,30554.768,0.0,167.5547,17.312,-2875.666,-146.8808,0.0,0.0,125.1556,0.9748,0.0,0.9748
2018-05-31,2018-11-30,2018-11-30,2019-02-28,0.0,2018-04-02,CNT000254,Merchant 000254,True,False,True,0,97,197,1,0,0,0.00,0.00,0.00,242,44.4707,114.6086,1024.9414,0.0,24.9299,0.0,0.0,0.0,0.0,0.0,22.4592,,,
2018-02-28,2018-08-28,2018-08-28,2018-11-28,0.0,2014-10-01,CNT000820,Merchant 000820,True,True,True,0,325615,291,1,0,0,0.00,0.00,0.00,1427,244.4634,3940.3396,20925.2327,0.0,155.3985,19.4717,-2004.6385,-479.8966,0.0,0.0,149.0857,0.9802,9.0,0.9802
2018-04-30,2018-10-30,2018-10-30,2019-01-30,1.0,2018-01-01,CNT000170,Merchant 000170,False,False,True,1,798,236,1,0,0,0.00,0.00,0.00,302,211.043,2045.1112,41233.6611,21.5516,312.883,0.0,-2899.1689,-220.065,0.0,22.7322,327.0845,,,
